"SITECODE","SYEAR","PLOTPID","CELLID","TREEID","STEMID","TREE_SPEC","FIELDNAME","VALUE"
"T09",2008,142,6,6,999,2920,"DIAMETER",24.5
"T09",2008,142,6,6,999,2920,"DIAMETER",24.8
"T09",2008,142,7,11,999,2920,"DIAMETER",32.7
"T09",2008,142,8,12,999,2920,"DIAMETER",24.6
"T09",2008,142,8,12,999,2920,"DIAMETER",24.8
"T09",2008,149,1,1,999,2750,"DIAMETER",6.9
"T09",2008,149,1,1,999,2750,"NUM_STEMS",12
"T09",2008,149,3,3,999,2750,"DIAMETER",8.5
"T09",2008,149,4,4,999,2750,"DIAMETER",8.9
"T09",2008,149,4,4,999,2750,"NUM_STEMS",4
"T09",2008,149,5,5,999,2757,"DIAMETER",8.9
"T09",2008,149,5,5,999,2757,"NUM_STEMS",21
"T09",2008,149,8,2,999,237,"DIAMETER",11.5
